year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,18,1725,1700,25,2108,2030,38,UA,512,N518UA,JFK,SFO,356,2586,17,0,2013-04-18T21:00:00Z
2013,10,4,2011,2015,-4,2251,2307,-16,UA,1712,N14704,EWR,IAH,178,1400,20,15,2013-10-05T00:00:00Z
2013,1,31,1934,1850,44,2126,2050,36,AA,2019,N586AA,LGA,STL,142,888,18,50,2013-01-31T23:00:00Z
2013,2,2,907,910,-3,1404,1411,-7,UA,1519,N39728,EWR,STT,212,1634,9,10,2013-02-02T14:00:00Z
2013,3,16,1548,1530,18,1858,1831,27,DL,1935,N334NW,LGA,TPA,146,1010,15,30,2013-03-16T19:00:00Z
2013,9,15,1240,1245,-5,1419,1444,-25,DL,1131,N310NW,LGA,DTW,78,502,12,45,2013-09-15T16:00:00Z
2013,1,8,1234,1230,4,1343,1405,-22,WN,283,N443WN,LGA,MKE,115,738,12,30,2013-01-08T17:00:00Z
2013,1,21,1515,1500,15,1804,1742,22,DL,2347,N6707A,LGA,ATL,133,762,15,0,2013-01-21T20:00:00Z
2013,1,13,1955,2000,-5,2246,2243,3,DL,1147,N640DL,LGA,ATL,117,762,20,0,2013-01-14T01:00:00Z
2013,2,12,1157,1200,-3,1446,1438,8,DL,1947,N692DL,LGA,ATL,131,762,12,0,2013-02-12T17:00:00Z
2013,11,24,732,735,-3,848,908,-20,EV,4420,N16981,EWR,ORF,52,284,7,35,2013-11-24T12:00:00Z
2013,8,16,1937,1912,25,2147,2150,-3,UA,1481,N31412,EWR,LAS,283,2227,19,12,2013-08-16T23:00:00Z
2013,11,12,701,705,-4,1143,1156,-13,B6,3,N623JB,JFK,SJU,192,1598,7,5,2013-11-12T12:00:00Z
2013,2,26,1326,1329,-3,1614,1628,-14,UA,226,N530UA,EWR,MCO,149,937,13,29,2013-02-26T18:00:00Z
2013,6,10,1637,1629,8,1913,1922,-9,UA,392,N553UA,EWR,LAX,308,2454,16,29,2013-06-10T20:00:00Z
2013,12,6,1622,1625,-3,1754,1755,-1,MQ,3748,N8EGMQ,EWR,ORD,130,719,16,25,2013-12-06T21:00:00Z
2013,12,31,1138,1129,9,1354,1338,16,DL,2219,N952DL,LGA,MSP,164,1020,11,29,2013-12-31T16:00:00Z
2013,4,19,1202,1200,2,1306,1315,-9,9E,3341,N924XJ,JFK,BOS,37,187,12,0,2013-04-19T16:00:00Z
2013,11,17,2154,2110,44,2323,2306,17,EV,4885,N751EV,LGA,ILM,74,500,21,10,2013-11-18T02:00:00Z
2013,4,6,729,730,-1,1049,1105,-16,VX,183,N852VA,EWR,SFO,365,2565,7,30,2013-04-06T11:00:00Z
2013,12,13,1054,1100,-6,1200,1210,-10,MQ,3230,N528MQ,JFK,DCA,48,213,11,0,2013-12-13T16:00:00Z
2013,2,28,2157,2159,-2,2311,2316,-5,DL,2282,N315US,LGA,PWM,45,269,21,59,2013-03-01T02:00:00Z
2013,10,8,824,830,-6,1037,1055,-18,DL,1843,N387DA,JFK,ATL,108,760,8,30,2013-10-08T12:00:00Z
2013,12,30,609,615,-6,856,845,11,MQ,3550,N521MQ,LGA,ATL,129,762,6,15,2013-12-30T11:00:00Z
2013,8,21,1147,1155,-8,1426,1455,-29,AA,2147,N3KPAA,EWR,MIA,143,1085,11,55,2013-08-21T15:00:00Z
2013,12,22,2309,2114,115,101,2304,117,EV,4672,N13914,EWR,STL,154,872,21,14,2013-12-23T02:00:00Z
2013,10,25,1224,1232,-8,1517,1530,-13,B6,1401,N630JB,JFK,FLL,153,1069,12,32,2013-10-25T16:00:00Z
2013,10,1,2124,2130,-6,2232,2223,9,EV,4276,N15912,EWR,BDL,26,116,21,30,2013-10-02T01:00:00Z
2013,4,29,955,1000,-5,1238,1253,-15,UA,517,N408UA,EWR,TPA,142,997,10,0,2013-04-29T14:00:00Z
2013,4,4,2054,2059,-5,2239,2256,-17,EV,4368,N14168,EWR,DAY,82,533,20,59,2013-04-05T00:00:00Z
2013,5,28,559,601,-2,738,720,18,EV,4375,N14204,EWR,MKE,132,725,6,1,2013-05-28T10:00:00Z
2013,5,19,1239,1240,-1,1426,1432,-6,DL,1689,N329NW,EWR,DTW,78,488,12,40,2013-05-19T16:00:00Z
2013,10,19,1031,1030,1,1344,1335,9,AA,179,N329AA,JFK,SFO,348,2586,10,30,2013-10-19T14:00:00Z
2013,6,17,745,750,-5,1032,1035,-3,B6,983,N599JB,LGA,TPA,146,1010,7,50,2013-06-17T11:00:00Z
2013,10,12,1943,1932,11,2215,2233,-18,UA,1416,N75426,EWR,TPA,129,997,19,32,2013-10-12T23:00:00Z
2013,12,28,2050,2055,-5,2203,2223,-20,9E,2905,N901XJ,JFK,BOS,42,187,20,55,2013-12-29T01:00:00Z
2013,2,19,557,605,-8,752,805,-13,MQ,4401,N725MQ,LGA,DTW,89,502,6,5,2013-02-19T11:00:00Z
2013,4,15,1322,1305,17,1550,1528,22,EV,4141,N11155,EWR,ATL,115,746,13,5,2013-04-15T17:00:00Z
2013,8,20,706,705,1,851,922,-31,UA,441,N475UA,EWR,PHX,269,2133,7,5,2013-08-20T11:00:00Z
2013,7,4,1845,1849,-4,2125,2145,-20,UA,1417,N37437,EWR,PBI,139,1023,18,49,2013-07-04T22:00:00Z
2013,6,18,823,825,-2,1136,1139,-3,UA,397,N554UA,JFK,SFO,348,2586,8,25,2013-06-18T12:00:00Z
2013,3,6,NA,2145,NA,NA,2246,NA,EV,4276,N16541,EWR,BDL,NA,116,21,45,2013-03-07T02:00:00Z
2013,7,17,2046,2052,-6,2238,2258,-20,EV,4536,N14573,EWR,CVG,81,569,20,52,2013-07-18T00:00:00Z
2013,7,18,928,930,-2,1211,1234,-23,DL,1443,N707TW,JFK,SEA,315,2422,9,30,2013-07-18T13:00:00Z
2013,4,29,1728,1659,29,1958,1959,-1,AA,1905,N538AA,EWR,DFW,176,1372,16,59,2013-04-29T20:00:00Z
2013,11,15,1038,1045,-7,1312,1320,-8,EV,4679,N21129,EWR,JAX,134,820,10,45,2013-11-15T15:00:00Z
2013,3,2,942,845,57,1447,1350,57,AA,1357,N5FFAA,JFK,SJU,216,1598,8,45,2013-03-02T13:00:00Z
2013,1,1,839,850,-11,1027,1035,-8,MQ,4558,N711MQ,LGA,CLE,88,419,8,50,2013-01-01T13:00:00Z
2013,1,3,926,930,-4,1157,1225,-28,VX,251,N852VA,JFK,LAS,296,2248,9,30,2013-01-03T14:00:00Z
2013,10,31,2004,2001,3,2303,2252,11,B6,883,N506JB,JFK,MCO,129,944,20,1,2013-11-01T00:00:00Z
2013,3,1,2124,2120,4,16,13,3,UA,686,N477UA,EWR,MCO,156,937,21,20,2013-03-02T02:00:00Z
2013,7,12,1738,1735,3,2111,2108,3,DL,1543,N710TW,JFK,SEA,320,2422,17,35,2013-07-12T21:00:00Z
2013,10,15,1710,1707,3,1916,1913,3,B6,1119,N351JB,JFK,CLT,82,541,17,7,2013-10-15T21:00:00Z
2013,8,3,1832,1838,-6,2018,2017,1,B6,1202,N179JB,JFK,BUF,59,301,18,38,2013-08-03T22:00:00Z
2013,9,1,1155,1200,-5,1433,1452,-19,DL,863,N624AG,JFK,LAX,303,2475,12,0,2013-09-01T16:00:00Z
2013,5,5,1346,1305,41,1522,1437,45,EV,4373,N13965,EWR,GSO,71,445,13,5,2013-05-05T17:00:00Z
2013,5,30,1620,1500,80,1822,1645,97,AA,341,N504AA,LGA,ORD,114,733,15,0,2013-05-30T19:00:00Z
2013,10,23,739,740,-1,1040,1035,5,WN,1808,N962WN,LGA,HOU,216,1428,7,40,2013-10-23T11:00:00Z
2013,6,21,1157,1135,22,1345,1341,4,DL,2219,N328NW,LGA,MSP,142,1020,11,35,2013-06-21T15:00:00Z
2013,1,23,1012,1015,-3,1325,1340,-15,US,75,N668AW,EWR,PHX,292,2133,10,15,2013-01-23T15:00:00Z
2013,11,11,1318,1313,5,1605,1609,-4,B6,505,N775JB,EWR,FLL,146,1065,13,13,2013-11-11T18:00:00Z
2013,10,17,2104,2100,4,2232,2221,11,EV,5815,N21197,EWR,RIC,52,277,21,0,2013-10-18T01:00:00Z
2013,2,22,1806,1759,7,2105,2054,11,B6,391,N618JB,LGA,MCO,142,950,17,59,2013-02-22T22:00:00Z
2013,8,6,1713,1708,5,1828,1837,-9,EV,5824,N12967,EWR,ORF,47,284,17,8,2013-08-06T21:00:00Z
2013,9,30,828,830,-2,1042,1122,-40,UA,443,N598UA,JFK,LAX,295,2475,8,30,2013-09-30T12:00:00Z
2013,7,10,1315,1225,50,1610,1435,95,WN,226,N403WN,EWR,DEN,264,1605,12,25,2013-07-10T16:00:00Z
2013,2,3,1604,1545,19,1728,1703,25,9E,3635,N8577D,JFK,BWI,37,184,15,45,2013-02-03T20:00:00Z
2013,5,4,1824,1830,-6,1939,1940,-1,MQ,3944,N641MQ,JFK,BWI,35,184,18,30,2013-05-04T22:00:00Z
2013,2,5,1808,1815,-7,2023,2026,-3,DL,2019,N378NW,LGA,MSP,152,1020,18,15,2013-02-05T23:00:00Z
2013,9,18,759,805,-6,1044,1101,-17,DL,1167,N303DQ,JFK,TPA,136,1005,8,5,2013-09-18T12:00:00Z
2013,9,4,1603,1605,-2,1852,1918,-26,DL,706,N3762Y,JFK,AUS,189,1521,16,5,2013-09-04T20:00:00Z
2013,3,31,805,800,5,1002,959,3,B6,219,N354JB,JFK,CLT,88,541,8,0,2013-03-31T12:00:00Z
2013,5,9,1130,1130,0,1345,1350,-5,EV,4990,N710EV,LGA,MCI,150,1107,11,30,2013-05-09T15:00:00Z
2013,4,30,1727,1730,-3,1850,1858,-8,B6,1307,N317JB,JFK,IAD,41,228,17,30,2013-04-30T21:00:00Z
2013,1,4,1253,1255,-2,1545,1549,-4,B6,991,N648JB,JFK,PBI,150,1028,12,55,2013-01-04T17:00:00Z
2013,7,15,2018,1820,118,2210,2048,82,9E,3472,N923XJ,JFK,DTW,92,509,18,20,2013-07-15T22:00:00Z
2013,1,24,644,645,-1,842,846,-4,US,926,N187US,EWR,CLT,88,529,6,45,2013-01-24T11:00:00Z
2013,3,13,945,950,-5,1153,1205,-12,9E,4060,N8775A,LGA,DAY,97,549,9,50,2013-03-13T13:00:00Z
2013,9,17,1334,1325,9,1519,1528,-9,EV,4348,N27190,EWR,MSP,146,1008,13,25,2013-09-17T17:00:00Z
2013,4,30,1603,1539,24,1753,1740,13,EV,4667,N11121,EWR,MSP,141,1008,15,39,2013-04-30T19:00:00Z
2013,8,18,1137,1145,-8,1307,1320,-13,AA,1855,N553AA,LGA,STL,129,888,11,45,2013-08-18T15:00:00Z
2013,11,17,804,745,19,1130,1100,30,AA,59,N388AA,JFK,SFO,366,2586,7,45,2013-11-17T12:00:00Z
2013,2,19,1421,1410,11,1606,1555,11,MQ,4491,N713MQ,LGA,CLE,76,419,14,10,2013-02-19T19:00:00Z
2013,6,5,1928,1930,-2,2051,2050,1,EV,5714,N832AS,JFK,IAD,42,228,19,30,2013-06-05T23:00:00Z
2013,10,11,2026,1900,86,2226,2127,59,DL,1715,N344NB,LGA,MSY,154,1183,19,0,2013-10-11T23:00:00Z
2013,9,10,1640,1640,0,1916,1947,-31,B6,423,N621JB,JFK,LAX,301,2475,16,40,2013-09-10T20:00:00Z
2013,6,4,1846,1820,26,2108,2048,20,9E,3542,N605LR,JFK,MSP,171,1029,18,20,2013-06-04T22:00:00Z
2013,7,26,1326,1330,-4,1441,1458,-17,B6,286,N298JB,JFK,ROC,53,264,13,30,2013-07-26T17:00:00Z
2013,7,26,1024,1015,9,1213,1207,6,US,1444,N703UW,JFK,CLT,78,541,10,15,2013-07-26T14:00:00Z
2013,4,11,1458,1459,-1,1728,1720,8,EV,5276,N717EV,LGA,CHS,94,641,14,59,2013-04-11T18:00:00Z
2013,10,22,916,925,-9,1130,1207,-37,9E,4065,N8790A,LGA,SDF,112,659,9,25,2013-10-22T13:00:00Z
2013,4,17,1856,1900,-4,2136,2131,5,DL,947,N647DL,LGA,ATL,110,762,19,0,2013-04-17T23:00:00Z
2013,2,18,634,635,-1,956,1000,-4,UA,421,N828UA,EWR,SFO,358,2565,6,35,2013-02-18T11:00:00Z
2013,12,1,1343,1325,18,1531,1534,-3,EV,4412,N11199,EWR,MSP,146,1008,13,25,2013-12-01T18:00:00Z
2013,8,8,1221,1230,-9,1331,1352,-21,B6,2502,N183JB,JFK,BUF,56,301,12,30,2013-08-08T16:00:00Z
2013,4,17,1435,1440,-5,1705,1733,-28,UA,1687,N33262,EWR,MCO,133,937,14,40,2013-04-17T18:00:00Z
2013,11,7,1817,1820,-3,2040,2026,14,DL,2331,N314NB,LGA,DTW,84,502,18,20,2013-11-07T23:00:00Z
2013,3,19,758,800,-2,1006,1000,6,B6,219,N351JB,JFK,CLT,107,541,8,0,2013-03-19T12:00:00Z
2013,12,26,734,737,-3,929,921,8,B6,885,N274JB,JFK,RDU,87,427,7,37,2013-12-26T12:00:00Z
2013,10,18,2256,2245,11,2359,2356,3,B6,108,N283JB,JFK,PWM,47,273,22,45,2013-10-19T02:00:00Z
2013,6,1,554,600,-6,829,854,-25,B6,371,N562JB,LGA,FLL,137,1076,6,0,2013-06-01T10:00:00Z
2013,3,26,1012,1020,-8,1306,1330,-24,AA,731,N3JJAA,LGA,DFW,198,1389,10,20,2013-03-26T14:00:00Z
2013,2,1,1745,1735,10,1923,1925,-2,WN,408,N743SW,LGA,BNA,121,764,17,35,2013-02-01T22:00:00Z
2013,1,29,2156,2159,-3,2259,2316,-17,DL,2155,N374NW,LGA,PWM,42,269,21,59,2013-01-30T02:00:00Z
2013,7,25,1504,1330,94,1828,1638,110,B6,431,N656JB,LGA,SRQ,152,1047,13,30,2013-07-25T17:00:00Z
2013,7,1,1557,1455,62,1824,1701,83,9E,4120,N830AY,JFK,CLE,84,425,14,55,2013-07-01T18:00:00Z
2013,8,12,1245,1245,0,1532,1550,-18,AA,2041,N5FCAA,JFK,MIA,145,1089,12,45,2013-08-12T16:00:00Z
2013,10,4,1136,1144,-8,1404,1429,-25,UA,1519,N13110,EWR,MCO,126,937,11,44,2013-10-04T15:00:00Z
2013,7,15,827,815,12,1019,1035,-16,DL,1429,N609DL,JFK,LAS,275,2248,8,15,2013-07-15T12:00:00Z
2013,7,11,1805,1745,20,2120,2110,10,AA,1611,N3CGAA,LGA,MIA,161,1096,17,45,2013-07-11T21:00:00Z
2013,12,5,1253,1259,-6,1555,1546,9,UA,1605,N14242,EWR,LAS,341,2227,12,59,2013-12-05T17:00:00Z
2013,10,17,1355,1400,-5,1506,1507,-1,US,2150,N947UW,LGA,BOS,41,184,14,0,2013-10-17T18:00:00Z
2013,6,25,1538,1535,3,1726,1725,1,MQ,3416,N738MQ,LGA,RDU,65,431,15,35,2013-06-25T19:00:00Z
2013,6,25,1127,1125,2,1412,1440,-28,AA,2099,N3DYAA,LGA,MIA,147,1096,11,25,2013-06-25T15:00:00Z
2013,5,16,2159,2159,0,2321,2313,8,EV,3813,N16571,EWR,BTV,51,266,21,59,2013-05-17T01:00:00Z
2013,3,28,1556,1555,1,1832,1901,-29,DL,91,N3731T,JFK,LAS,302,2248,15,55,2013-03-28T19:00:00Z
2013,5,27,1633,1640,-7,1944,1956,-12,B6,185,N569JB,JFK,SAN,336,2446,16,40,2013-05-27T20:00:00Z
2013,3,21,650,656,-6,909,924,-15,B6,117,N655JB,JFK,MSY,172,1182,6,56,2013-03-21T10:00:00Z
2013,5,20,737,740,-3,1029,1040,-11,AA,715,N438AA,LGA,DFW,202,1389,7,40,2013-05-20T11:00:00Z
2013,2,26,754,755,-1,1014,1007,7,US,1733,N194UW,LGA,CLT,101,544,7,55,2013-02-26T12:00:00Z
2013,9,9,1624,1517,67,1917,1834,43,B6,1729,N509JB,JFK,RSW,137,1074,15,17,2013-09-09T19:00:00Z
2013,4,7,1032,1029,3,1157,1208,-11,EV,4581,N14904,EWR,RDU,66,416,10,29,2013-04-07T14:00:00Z
2013,4,25,1035,1030,5,1250,1210,40,AA,321,N599AA,LGA,ORD,116,733,10,30,2013-04-25T14:00:00Z
2013,10,27,1818,1815,3,2135,2130,5,UA,1075,N21723,EWR,SNA,354,2434,18,15,2013-10-27T22:00:00Z
2013,12,17,600,600,0,932,905,27,AA,1175,N3AMAA,LGA,MIA,160,1096,6,0,2013-12-17T11:00:00Z
2013,6,27,1616,1620,-4,2113,1945,88,AA,1467,N3BDAA,LGA,MIA,169,1096,16,20,2013-06-27T20:00:00Z
2013,2,5,1220,1144,36,1320,1255,25,EV,4264,N16961,EWR,BTV,43,266,11,44,2013-02-05T16:00:00Z
2013,8,10,1028,1030,-2,1157,1207,-10,EV,4662,N14117,EWR,RDU,66,416,10,30,2013-08-10T14:00:00Z
2013,8,7,700,700,0,834,835,-1,WN,1696,N380SW,EWR,STL,131,872,7,0,2013-08-07T11:00:00Z
2013,11,17,929,930,-1,1218,1237,-19,B6,271,N595JB,LGA,FLL,142,1076,9,30,2013-11-17T14:00:00Z
2013,8,8,2015,1859,76,2353,2147,126,B6,711,N623JB,JFK,LAS,294,2248,18,59,2013-08-08T22:00:00Z
2013,10,24,2059,2054,5,11,2358,13,B6,1295,N516JB,JFK,AUS,212,1521,20,54,2013-10-25T00:00:00Z
2013,6,3,1612,1530,42,1923,1831,52,DL,1935,N342NW,LGA,TPA,151,1010,15,30,2013-06-03T19:00:00Z
2013,3,13,610,615,-5,732,723,9,B6,380,N329JB,EWR,BOS,37,200,6,15,2013-03-13T10:00:00Z
2013,8,15,1041,1019,22,1329,1330,-1,UA,1116,N75410,EWR,SFO,329,2565,10,19,2013-08-15T14:00:00Z
2013,12,30,902,900,2,1200,1157,3,B6,27,N729JB,EWR,MCO,151,937,9,0,2013-12-30T14:00:00Z
2013,11,20,1651,1655,-4,1908,1920,-12,EV,4328,N23139,EWR,MSY,165,1167,16,55,2013-11-20T21:00:00Z
2013,5,27,824,825,-1,1028,1050,-22,DL,2170,N3736C,JFK,PHX,282,2153,8,25,2013-05-27T12:00:00Z
2013,12,31,556,600,-4,909,846,23,B6,583,N715JB,JFK,MCO,162,944,6,0,2013-12-31T11:00:00Z
2013,10,22,1406,1415,-9,1544,1550,-6,AA,1170,N455AA,LGA,STL,137,888,14,15,2013-10-22T18:00:00Z
2013,5,28,1107,1114,-7,1325,1349,-24,B6,523,N657JB,EWR,MCO,124,937,11,14,2013-05-28T15:00:00Z
2013,2,25,1446,1455,-9,1749,1729,20,B6,119,N328JB,JFK,MSY,221,1182,14,55,2013-02-25T19:00:00Z
2013,1,15,705,710,-5,1205,1203,2,B6,715,N621JB,JFK,SJU,191,1598,7,10,2013-01-15T12:00:00Z
2013,7,7,1948,1930,18,2255,2156,59,9E,3285,N929XJ,JFK,MSY,167,1182,19,30,2013-07-07T23:00:00Z
2013,5,1,1013,1015,-2,1218,1241,-23,US,29,N551UW,JFK,PHX,274,2153,10,15,2013-05-01T14:00:00Z
2013,6,19,1356,1359,-3,1718,1724,-6,DL,1565,N711ZX,JFK,SFO,355,2586,13,59,2013-06-19T17:00:00Z
2013,10,14,1327,1330,-3,1536,1550,-14,US,456,N604AW,JFK,PHX,286,2153,13,30,2013-10-14T17:00:00Z
2013,5,8,2123,1856,147,18,2150,148,UA,1454,N62631,LGA,IAH,183,1416,18,56,2013-05-08T22:00:00Z
2013,7,15,1801,1730,31,2031,1940,51,DL,2331,N321US,LGA,DTW,85,502,17,30,2013-07-15T21:00:00Z
2013,11,7,1311,1315,-4,1507,1506,1,US,802,N558UW,EWR,CLT,96,529,13,15,2013-11-07T18:00:00Z
2013,12,5,859,900,-1,1228,1206,22,B6,1701,N637JB,JFK,FLL,155,1069,9,0,2013-12-05T14:00:00Z
2013,8,9,1715,1529,106,2022,1821,121,B6,573,N760JB,EWR,TPA,134,997,15,29,2013-08-09T19:00:00Z
2013,11,6,553,600,-7,657,717,-20,EV,5716,N877AS,JFK,IAD,47,228,6,0,2013-11-06T11:00:00Z
2013,3,13,1035,1035,0,1251,1243,8,EV,4269,N12175,EWR,CHS,110,628,10,35,2013-03-13T14:00:00Z
2013,1,16,1422,1430,-8,1740,1735,5,AA,883,N4UBAA,EWR,DFW,234,1372,14,30,2013-01-16T19:00:00Z
2013,12,15,1926,1930,-4,2059,2113,-14,EV,4516,N12136,EWR,CLE,69,404,19,30,2013-12-16T00:00:00Z
2013,9,12,1206,1205,1,1523,1410,73,WN,1787,N916WN,EWR,DEN,266,1605,12,5,2013-09-12T16:00:00Z
2013,1,3,2036,1935,61,2345,2240,65,AA,791,N3CNAA,LGA,DFW,221,1389,19,35,2013-01-04T00:00:00Z
2013,12,18,2031,2012,19,2324,2312,12,UA,308,N410UA,EWR,IAH,183,1400,20,12,2013-12-19T01:00:00Z
2013,10,13,1441,1445,-4,1615,1628,-13,EV,4596,N15983,EWR,STL,124,872,14,45,2013-10-13T18:00:00Z
2013,6,12,910,915,-5,1103,1115,-12,MQ,3565,N9EAMQ,LGA,CLT,72,544,9,15,2013-06-12T13:00:00Z
2013,3,21,907,910,-3,1053,1053,0,B6,885,N353JB,JFK,RDU,76,427,9,10,2013-03-21T13:00:00Z
2013,8,6,953,1000,-7,1325,1319,6,DL,1765,N718TW,JFK,SFO,347,2586,10,0,2013-08-06T14:00:00Z
2013,9,13,1906,1830,36,2028,2010,18,MQ,3134,N506MQ,EWR,ORD,106,719,18,30,2013-09-13T22:00:00Z
2013,2,23,2129,2135,-6,108,50,18,AA,185,N328AA,JFK,LAX,357,2475,21,35,2013-02-24T02:00:00Z
2013,9,9,1548,1552,-4,1748,1736,12,EV,5091,N538CA,LGA,PIT,61,335,15,52,2013-09-09T19:00:00Z
2013,5,31,912,750,82,1314,1155,79,AA,655,N5FKAA,JFK,STT,211,1623,7,50,2013-05-31T11:00:00Z
2013,11,6,1413,1420,-7,1624,1644,-20,UA,789,N520UA,EWR,DEN,232,1605,14,20,2013-11-06T19:00:00Z
2013,7,18,1507,1449,18,1745,1748,-3,UA,841,N589UA,JFK,LAX,296,2475,14,49,2013-07-18T18:00:00Z
2013,4,4,557,600,-3,839,830,9,DL,461,N690DL,LGA,ATL,135,762,6,0,2013-04-04T10:00:00Z
2013,3,6,NA,1505,NA,NA,1704,NA,EV,4572,N29906,EWR,GSP,NA,594,15,5,2013-03-06T20:00:00Z
2013,10,16,751,759,-8,923,934,-11,AA,307,N565AA,LGA,ORD,125,733,7,59,2013-10-16T11:00:00Z
2013,7,5,1859,1900,-1,2204,2240,-36,DL,1465,N624AG,JFK,SFO,328,2586,19,0,2013-07-05T23:00:00Z
2013,9,27,1323,1329,-6,1816,1813,3,UA,15,N66051,EWR,HNL,616,4963,13,29,2013-09-27T17:00:00Z
2013,10,11,1613,1505,68,1840,1802,38,DL,2181,N323NB,LGA,MCO,124,950,15,5,2013-10-11T19:00:00Z
2013,12,2,1508,1456,12,1740,1749,-9,UA,1270,N16713,EWR,MCO,130,937,14,56,2013-12-02T19:00:00Z
2013,7,24,554,600,-6,739,806,-27,EV,4535,N27190,EWR,MSP,144,1008,6,0,2013-07-24T10:00:00Z
2013,12,12,649,650,-1,1008,1022,-14,UA,1246,N39415,EWR,SFO,343,2565,6,50,2013-12-12T11:00:00Z
2013,9,21,856,859,-3,1010,1014,-4,DL,2445,N338NB,JFK,BOS,42,187,8,59,2013-09-21T12:00:00Z
2013,5,6,1737,1700,37,1922,1911,11,B6,1085,N309JB,JFK,CLT,78,541,17,0,2013-05-06T21:00:00Z
2013,1,3,1156,1200,-4,1505,1448,17,B6,523,N520JB,EWR,MCO,157,937,12,0,2013-01-03T17:00:00Z
2013,7,19,1824,1825,-1,2022,2032,-10,DL,1715,N369NB,LGA,MSY,152,1183,18,25,2013-07-19T22:00:00Z
2013,5,20,926,925,1,1201,1240,-39,VX,407,N624VA,JFK,LAX,307,2475,9,25,2013-05-20T13:00:00Z
2013,7,16,2054,2100,-6,2300,2250,10,MQ,3384,N539MQ,LGA,CLT,72,544,21,0,2013-07-17T01:00:00Z
2013,1,1,1402,1323,39,1650,1526,84,EV,4516,N13123,EWR,MEM,183,946,13,23,2013-01-01T18:00:00Z
2013,12,19,1356,1400,-4,1518,1558,-40,EV,5373,N753EV,LGA,GSO,69,461,14,0,2013-12-19T19:00:00Z
2013,12,18,1228,1215,13,1451,1445,6,WN,332,N931WN,EWR,DEN,241,1605,12,15,2013-12-18T17:00:00Z
2013,4,12,1121,1100,21,1358,1330,28,DL,1647,N658DL,LGA,ATL,116,762,11,0,2013-04-12T15:00:00Z
2013,6,4,555,600,-5,912,916,-4,UA,1175,N17105,JFK,LAX,348,2475,6,0,2013-06-04T10:00:00Z
2013,3,6,1546,1530,16,1818,1834,-16,DL,1935,N364NW,LGA,TPA,133,1010,15,30,2013-03-06T20:00:00Z
2013,5,16,1529,1535,-6,1804,1800,4,MQ,4525,N713MQ,LGA,XNA,170,1147,15,35,2013-05-16T19:00:00Z
2013,3,4,743,745,-2,1117,1125,-8,AA,59,N327AA,JFK,SFO,371,2586,7,45,2013-03-04T12:00:00Z
2013,8,22,1220,1209,11,1335,1316,19,B6,1191,N281JB,JFK,ACK,53,199,12,9,2013-08-22T16:00:00Z
2013,11,27,1504,1455,9,1614,1609,5,DL,1164,N313US,JFK,BOS,44,187,14,55,2013-11-27T19:00:00Z
2013,4,25,2001,1815,106,2134,1955,99,MQ,3730,N505MQ,EWR,ORD,106,719,18,15,2013-04-25T22:00:00Z
2013,11,6,1503,1459,4,1821,1811,10,UA,460,N458UA,EWR,AUS,214,1504,14,59,2013-11-06T19:00:00Z
2013,3,26,1541,1543,-2,1731,1745,-14,EV,4703,N12142,EWR,GRR,88,605,15,43,2013-03-26T19:00:00Z
2013,1,9,1442,1445,-3,1635,1634,1,EV,4596,N16919,EWR,STL,153,872,14,45,2013-01-09T19:00:00Z
2013,5,22,NA,1532,NA,NA,1736,NA,EV,4085,N14174,EWR,CVG,NA,569,15,32,2013-05-22T19:00:00Z
2013,1,27,738,740,-2,1018,1047,-29,UA,646,N402UA,EWR,IAH,198,1400,7,40,2013-01-27T12:00:00Z
2013,5,23,858,900,-2,1237,1219,18,DL,923,N301NB,LGA,MIA,152,1096,9,0,2013-05-23T13:00:00Z
2013,5,1,1259,1300,-1,1516,1519,-3,EV,4898,N195PQ,EWR,ATL,114,746,13,0,2013-05-01T17:00:00Z
2013,10,3,1310,1315,-5,1503,1520,-17,9E,3795,N8938A,EWR,CVG,92,569,13,15,2013-10-03T17:00:00Z
2013,12,28,2207,2106,61,52,7,45,B6,705,N292JB,EWR,FLL,148,1065,21,6,2013-12-29T02:00:00Z
2013,12,18,1743,1740,3,1948,1952,-4,EV,5678,N16961,EWR,CVG,101,569,17,40,2013-12-18T22:00:00Z
2013,4,14,1244,1245,-1,1507,1525,-18,WN,2497,N909WN,LGA,DEN,236,1620,12,45,2013-04-14T16:00:00Z
2013,4,5,815,800,15,1048,958,50,B6,1273,N306JB,JFK,CHS,124,636,8,0,2013-04-05T12:00:00Z
2013,3,25,1453,1500,-7,1546,1608,-22,US,2132,N967UW,LGA,BOS,37,184,15,0,2013-03-25T19:00:00Z
2013,3,30,2244,2245,-1,2353,6,-13,B6,112,N729JB,JFK,BUF,54,301,22,45,2013-03-31T02:00:00Z
2013,4,11,2122,1900,142,2400,2134,146,EV,4087,N15555,EWR,ATL,122,746,19,0,2013-04-11T23:00:00Z
2013,12,10,751,800,-9,1140,1115,25,AA,2267,N3GWAA,LGA,MIA,164,1096,8,0,2013-12-10T13:00:00Z
2013,6,1,655,700,-5,919,948,-29,DL,2285,N339NW,LGA,MCO,123,950,7,0,2013-06-01T11:00:00Z
